x,y,target
-1.559163452,0.094470476,0
-0.445276099,-0.989477032,0
-0.427808143,1.006562596,0
-1.048704873,0.418444786,0
-1.293058967,0.788847597,0
-1.011338798,-1.701156889,0
-1.085834562,0.449805467,0
-0.683107527,1.404483667,0
-1.738881569,0.859876768,0
-0.802341719,-0.86731808,0
-1.423096172,0.749945922,0
-1.493917956,1.282668158,0
-1.25790867,-0.706242407,0
-0.27460062,-1.941623274,0
-0.673791116,1.066965458,0
-1.484048809,-0.942278426,0
-0.712305983,0.830608342,0
-1.270095257,-0.256325889,0
-0.988026348,0.227377965,0
-0.282869954,1.179306517,0
-1.145776911,-1.37529208,0
-0.62097996,-1.353535205,0
-0.814535638,-1.314060958,0
-0.116637456,-1.34091728,0
-1.463491983,-0.343000889,0
-0.743952929,1.75496273,0
-0.186609688,-1.572329844,0
-1.397392533,0.561284921,0
-1.015154979,0.181161804,0
-1.463201142,-0.63749426,0
-0.810078312,-0.69495423,0
-1.266301825,0.699065669,0
-0.22946931,-1.418518468,0
-0.381294395,1.836967179,0
-0.376444904,-1.339658894,0
-1.018454172,-0.258111337,0
-1.432175483,0.153785185,0
-1.654117036,0.624305182,0
-1.216660477,-1.039661483,0
-1.020018095,0.670396712,0
-0.639867775,1.492222964,0
-0.606135227,-0.999101952,0
-1.116370907,0.241476687,0
-1.283721058,0.403257269,0
-1.649851829,-1.105568684,0
-0.588238622,-0.983124727,0
-0.541708751,-0.885672078,0
-1.507737315,0.292899578,0
-1.00235436,-0.815506713,0
-0.995838712,-0.582645686,0
-1.50643958,0.162394257,0
-0.44679571,1.85050771,0
-0.812312364,-0.636516428,0
-0.9577861,1.592707691,0
-1.367301997,0.411405419,0
-1.753031945,0.391695916,0
-1.305217156,0.016395499,0
-1.77588555,0.853110944,0
-1.794059306,0.864562926,0
-0.070435918,1.616165089,0
-0.85322646,-0.793274632,0
-0.097166373,-1.007446409,0
-1.458146593,-0.957294179,0
-1.207872968,-0.638855064,0
-1.313513209,0.742916632,0
-0.695686125,-1.685567292,0
-1.486767261,-0.885979125,0
-1.181703876,1.335445331,0
-1.25562145,0.5718927,0
-1.479517801,1.222493428,0
-0.290907275,1.233708743,0
-0.403180484,-1.040871756,0
-1.11101718,0.198387077,0
-1.787592559,-0.011528753,0
-1.381853645,-0.007769676,0
-1.535636705,0.159616033,0
-1.659254974,-0.483742831,0
-0.875445762,0.881848536,0
-0.783438044,-1.142654305,0
-0.961491478,0.438361203,0
-1.356504133,-0.648380888,0
-1.814968648,-0.769521786,0
-0.183683566,1.706353367,0
-0.252980754,1.255180313,0
-0.552307325,-1.296963501,0
-0.881374691,0.65053704,0
-1.222971655,-1.166790783,0
-0.515879287,1.300971294,0
-0.036405597,1.541436847,0
-0.535136881,-0.862266613,0
-0.282045652,-0.982630916,0
-1.656908337,-1.116338132,0
-1.020801098,-1.478269973,0
-0.880102716,1.467664417,0
-0.932304003,-1.270721108,0
-1.170732545,-0.104211986,0
-1.497836285,-0.380908671,0
-0.931042875,-0.573795632,0
-1.413772831,0.87922021,0
-1.590353125,1.011985399,0
-1.821969199,0.692643113,0
-0.28185497,-1.109683626,0
-0.876139588,0.766495266,0
-0.890736347,1.051321826,0
-1.490859335,-0.563055981,0
-1.671397146,-0.375844172,0
-0.664488505,0.826342471,0
-0.030952651,-1.385240218,0
-1.52739416,0.807606683,0
-0.085700201,1.688166773,0
-1.899816728,-0.194960341,0
-1.546328919,-1.196019066,0
-1.099255183,1.474360773,0
-0.471908769,-1.641419731,0
-0.620364282,1.38663245,0
-1.082614035,-0.146852355,0
-0.495737592,1.635580711,0
-1.022394285,-1.287324084,0
-0.476731196,1.537011306,0
-0.024673838,1.061813561,0
-1.044745929,-1.480018835,0
-1.285573999,-1.445598562,0
-1.624758496,0.764688519,0
-0.483782419,1.086084974,0
-1.121850454,-0.801911655,0
-1.810265371,0.290110801,0
-1.003786992,-0.3706027,0
-1.571906625,-0.820153643,0
-0.36978408,-1.290935775,0
-0.106806756,-1.779171888,0
-0.170584961,1.22948897,0
-0.148276556,1.62501865,0
-1.276931143,1.171240493,0
-0.691653199,1.531306894,0
-0.165617079,-1.274722531,0
-0.302204474,-1.036709117,0
-1.326967472,-0.274329199,0
-1.480131069,-0.619323661,0
-1.591525199,1.026728652,0
-0.09721977,-1.567919382,0
-1.608130371,-0.204418395,0
-0.813355161,-1.562834167,0
-0.994091462,0.549998828,0
-1.951009338,-0.069769093,0
-0.268511146,-0.97181178,0
-0.449647658,-0.960848186,0
-1.004791089,0.633936586,0
-0.206642428,1.892185748,0
-0.782328989,1.420882076,0
-1.375067521,-1.354338183,0
-0.491121616,-1.525004334,0
-0.873278487,-0.621317878,0
-1.179910484,-0.529466394,0
-0.388163609,1.230493027,0
-0.431380646,1.140093053,0
-1.784510019,-0.018780036,0
-0.3637288,1.277113943,0
-1.637640313,0.098237227,0
-1.690023401,0.848401221,0
-0.280066821,-1.75328697,0
-1.559868733,-0.242153926,0
-0.174057522,-1.802251425,0
-1.480265665,-0.528734196,0
-1.645169589,-0.538038553,0
-0.074246531,1.676432515,0
-0.198463154,-1.578565139,0
-0.10529282,1.817054925,0
-0.145393822,1.664162062,0
-1.439444686,0.142757944,0
-0.284147604,1.3108843,0
-1.388375841,1.308757931,0
-0.398133091,-1.490211642,0
-0.793653164,-0.911265546,0
-1.16828769,0.18122698,0
-0.260389692,-1.256049369,0
-1.065360404,-0.60842966,0
-1.290133352,-1.145921279,0
-1.659649435,-0.638836219,0
-0.068411435,1.012562709,0
-1.290183416,-0.484806197,0
-0.3106863,-1.759897857,0
0.193230747,-1.562198193,0
0.334970351,-1.061820191,0
0.15293209,-0.367308429,0
0.325687404,-0.900974524,0
0.137957322,-0.806806219,0
0.221563565,-0.141493031,0
0.455237783,-0.290857376,0
0.349615534,-1.175835171,0
0.253305508,-1.222624218,0
0.05655947,-0.211793479,0
0.020271716,-0.971617927,0
0.730321373,-1.513029832,0
0.050688607,-1.156377875,0
0.356038355,-1.672691891,0
0.272977776,-0.997024524,0
0.122107361,-0.775399937,0
0.7319861,-1.481099651,0
0.534623225,-0.759807042,0
0.784469765,-1.243538096,0
0.304137536,-0.254907089,0
0.008424997,-1.003175134,0
0.028362572,-0.995021082,0
0.046037848,-0.019751749,0
0.024928786,-0.999524736,0
0.00649271,-1.000022125,0
0.21823295,-0.856210689,0
0.943132204,-0.867399093,0
0.583707724,-0.493765199,0
0.96831272,-1.170939593,0
0.172635283,-1.309347324,0
0.02262257,-0.043347291,0
0.224321151,-0.738977933,0
0.045806247,-1.088216998,0
0.703157362,-1.54954535,0
0.867328401,-0.996319666,0
0.120920206,-0.69257582,0
0.754357423,-0.945370408,0
0.007937007,-1.023135131,0
0.045894526,-1.163107829,0
0.612564791,-1.652914335,0
0.002938021,-0.621612281,0
0.257414974,-1.068337672,0
0.382827799,-1.042169439,0
0.561574713,-0.419189587,0
0.393720903,-1.788898248,0
0.084492838,-0.986436187,0
0.444913985,-1.022018157,0
0.011816336,-1.009228278,0
0.187199145,-0.931160428,0
0.639382109,-0.57809833,0
0.830047255,-1.050698335,0
0.243589953,-0.621702908,0
0.009818415,-1.070564701,0
0.717456433,-1.134014728,0
0.46736616,-0.203833539,0
0.173159937,-1.116169328,0
0.694722118,-0.851130091,0
0.873828954,-0.917923666,0
0.775847079,-1.502605762,0
0.724671103,-1.426033133,0
0.280184816,-0.665594556,0
0.222617301,-1.580014889,0
0.729503989,-0.67506738,0
0.003214235,-1.402663815,0
0.302062023,-1.117848056,0
0.230714887,-1.738088887,0
0.73721264,-1.135660626,0
0.824612686,-0.951862664,0
0.069329074,-1.469413901,0
0.47440801,-0.165561025,0
0.018385606,-0.976633799,0
0.590933037,-1.448603658,0
0.023670715,-1.043268301,0
0.503643984,-0.234790865,0
0.267975024,-1.64208199,0
0.004700208,-1.602892827,0
0.566879901,-0.376246359,0
0.079894681,-1.781166457,0
0.405371247,-0.800950338,0
0.185058993,-0.899502341,0
0.031040352,-1.024228308,0
0.075011786,-0.794644109,0
0.493254934,-1.530366037,0
0.558114058,-1.04712817,0
0.236613867,-1.07352583,0
0.835767462,-1.227078006,0
0.022807339,-0.989149567,0
0.336618821,-1.399024359,0
0.196067541,-1.688301757,0
0.056635583,-1.018897456,0
0.842795337,-0.718501657,0
0.051836263,-0.809021541,0
0.910954831,-1.113140089,0
0.092742662,-1.18055777,0
0.342453859,-0.648260235,0
0.288279231,-0.844323193,0
0.053722368,-0.887658893,0
0.470567823,-0.393799727,0
0.637887025,-0.715910904,0
0.154286404,-0.892035406,0
0.160038167,-0.930887048,0
0.885683146,-0.625681158,0
0.076406971,-0.826033403,0
0.201344138,-0.180020488,0
0.368291437,-1.348399724,0
0.772894075,-1.471869535,0
0.336343421,-0.632873541,0
0.373886778,-0.764450349,0
0.328288991,-1.279366031,0
0.047956753,-1.138829767,0
0.710788571,-0.925040446,0
0.830236838,-0.959819462,0
0.000609788,-0.999972902,0
0.73534193,-0.423415356,0
0.576598875,-1.253350323,0
0.352632576,-1.691109366,0
0.184850549,-0.916175783,0
0.010343378,-1.128359764,0
0.020319329,-1.058885324,0
0.047733309,-0.733416329,0
0.098800472,-0.94772428,0
0.096620081,-1.587922375,0
0.011507571,-1.012628804,0
0.001190806,-1.000820012,0
0.15543074,-1.158333423,0
0.711726499,-0.698185208,0
0.028052803,-1.206996499,0
0.374262954,-0.514068547,0
0.002014941,-0.596039154,0
0.320923579,-1.549324503,0
0.020487322,-1.224010944,0
0.051273118,-0.916544645,0
0.106959534,-0.854995894,0
0.749047505,-1.185384513,0
0.212802668,-0.372071332,0
0.701978237,-1.235829218,0
0.025053664,-1.092448104,0
0.491191289,-1.665531735,0
0.479821636,-0.837399775,0
0.10714361,-0.945114915,0
0.188482192,-0.768581265,0
0.168730989,-1.383454462,0
0.61766496,-1.408526684,0
0.168832267,-1.041291365,0
0.572213124,-0.469582234,0
0.053367464,-0.99911834,0
0.069824943,-0.983239508,0
0.098752388,-1.178405173,0
0.202793307,-1.391666005,0
0.085716586,-1.167766968,0
0.219657199,-0.41319688,0
0.284768043,-1.195400812,0
0.683426433,-1.250526619,0
0.063869468,-0.474683982,0
0.667470332,-1.168995082,0
0.042184067,-1.158303384,0
0.280162482,-0.541390228,0
0.193873032,-1.218371978,0
0.447976956,-1.299918363,0
0.541118448,-0.621970178,0
0.105950971,-0.387980302,0
0.268201979,-0.121704294,0
0.197537286,-0.4568201,0
0.683632488,-0.71308279,0
0.085102652,-0.875229783,0
0.269250214,-1.358290881,0
0.398426756,-0.791138222,0
0.008666676,-1.516840396,0
0.786879108,-1.515509147,0
0.560772169,-0.808264676,0
0.002733309,-0.802314953,0
0.025972398,-0.452081381,0
0.039583853,-1.120115587,0
0.878815209,-0.64855383,0
0.16136564,-1.334738265,0
0.481714248,-1.065701332,0
0.174084221,-0.383937368,0
0.485572436,-1.683676004,0
0.018265108,-0.707566232,0
0.718854849,-0.935299615,0
0.240049169,-1.099582871,0
0.946036368,-1.208938399,0
0.202484244,-1.136500409,0
0.226368722,-1.400792568,0
0.387851477,-1.021970692,0
0.401666626,-1.738966627,0
0.050529286,-1.00433533,0
0.325150465,-1.513082717,0
0.163829528,-0.829005149,0
0.60476368,-0.692461988,0
0.352772897,-0.225770519,0
0.024933932,-0.393278377,0
0.026322861,-1.105019468,0
0.064289905,-1.448466075,0
0.283896464,-0.793490542,0
0.121796065,-0.477293068,0
0.062965226,-0.690411234,0
0.409545006,-1.293370937,0
0.044902151,-1.005000598,0
0.83385974,-0.525961826,0
0.562752603,-1.366690156,0
0.025274294,-1.29644418,0
0.045939177,-1.011805566,0
0.315128009,-0.500358326,0
0.533365859,-1.139134827,0
0.945981111,-0.718839929,0
0.816446354,-0.746263426,0
0.008936702,-0.406088827,0
0.565637688,-0.377226404,0
0.106751267,-1.151226834,0
0.636367193,-1.43255395,0
0.197625104,-0.719541376,0
0.674069533,-0.790413315,0
0.116835347,-0.710585759,0
0.295810793,-1.052307838,0
0.958001729,-0.888845067,0
0.379498454,-1.565390266,0
0.870518521,-0.655213787,0
0.098497694,-0.985425574,0
0.450758866,-1.10999491,0
0.398107594,-1.461734686,0
0.687761139,-0.738922433,0
0.484049284,-0.779561649,0
0.536375218,-0.65078127,0
0.512934472,-0.487880469,0
0.215576954,-0.508472794,0
0.280308552,-1.125375955,0
0.024398039,-0.213951346,0
0.498591481,-0.469351331,0
0.037563304,-0.959973463,0
0.251183412,-1.34958023,0
0.902837575,-1.19836752,0
0.786782178,-1.142518079,0
0.145739709,-0.938269173,0
0.272876685,-1.53178679,0
0.288540037,-1.206378572,0
0.503758672,-1.238301106,0
0.123121852,-1.057079591,0
0.249750716,-1.019537121,0
0.22094261,-0.967100467,0
0.42421909,-0.751212356,0
0.390897968,-1.519523901,0
0.279358705,-1.722713821,0
0.098403156,-1.041452049,0
0.086301703,-0.96615385,0
0.634771189,-0.954376961,0
0.6960261,-0.992476864,0
0.638313594,-1.247369588,0
0.172898248,-1.106477881,0
0.514148231,-0.249129454,0
0.72753515,-0.940579563,0
0.301103426,-1.019657612,0
0.379920271,-0.759008867,0
0.171666787,-1.585798211,0
0.393606092,-0.190892874,0
0.118360036,-1.616252022,0
0.466351083,-1.728491645,0
0.079683593,-1.242429852,0
0.034396259,-1.229356714,0
0.220667603,-1.196121015,0
0.737848539,-1.281974714,0
0.899985628,-1.041694081,0
0.111262357,-1.054893708,0
0.620763204,-1.410501555,0
0.151226995,-0.984691396,0
0.224161505,-0.501184767,0
0.181970839,-0.574021673,0
0.007364077,-0.944862402,0
0.324570429,-0.783075145,0
0.207110259,-0.062115009,0
0.392250228,-1.086972894,0
0.276604042,-0.791496984,0
0.014688345,-1.214297549,0
0.577734953,-0.791824671,0
0.044925943,-0.873549528,0
0.030068346,-1.085131655,0
0.812534253,-0.986562227,0
0.536390577,-0.876521026,0
0.230869502,-1.570457266,0
0.378501213,-1.326272791,0
0.828763022,-0.699255265,0
0.627252419,-0.62212571,0
0.730716075,-1.353161033,0
0.145524434,-0.9379041,0
0.002327667,-1.001944927,0
0.524492521,-0.394771867,0
0.016516234,-1.269159325,0
0.007541373,-1.001196752,0
0.001352422,-0.99988214,0
0.637569905,-0.518385838,0
0.201202751,-0.090545982,0
0.453800261,-0.977810252,0
0.362222056,-1.474280738,0
0.074693681,-0.539775968,0
0.213553724,-0.692657536,0
0.098299078,-1.784765038,0
0.227961491,-1.232916071,0
0.777497506,-0.922865836,0
0.870123235,-1.466403893,0
0.282395761,-0.942310787,0
0.512115745,-0.755414479,0
0.083824874,-1.035297111,0
0.489714468,-1.816709452,0
0.905410147,-0.802092812,0
0.749214008,-1.153918907,0
0.872988907,-0.516726226,0
0.313807179,-1.612802417,0
0.049817859,-0.258316576,0
0.020524566,-1.224609086,0
0.327384943,-0.446098287,0
0.299533512,-0.592120056,0
0.070274934,-1.080409764,0
0.075770865,-1.02009333,0
0.032672338,-0.419404576,0
0.221700404,-0.96402248,0
0.222619911,-1.280164171,0
0.365692348,-1.569551989,0
0.221243799,-1.382043117,0
0.010792378,-1.000566341,0
0.164187626,-0.582739311,0
0.028717237,-0.869286671,0
0.032413335,-1.456125695,0
0.482803749,-0.872481699,0
0.334276351,-1.31428101,0
0.38634752,-1.61423275,0
0.069481755,-0.943020746,0
0.395924171,-0.269087964,0
0.299973955,-1.046922686,0
0.308540982,-0.331732203,0
0.698810532,-0.303291968,0
0.050475428,-1.672643789,0
0.554752703,-1.309631882,0
0.201769578,-0.059593043,0
0.225482546,-0.278968756,0
0.06545535,-1.012445547,0
0.138663472,-0.871450373,0
0.078768993,-0.979068578,0
0.166464958,-1.904039428,0
0.044114625,-0.368023894,0
0.005151625,-1.002322975,0
0.592692124,-1.776643739,0
0.262721005,-1.846616698,0
0.212849471,-1.305335348,0
0.414087633,-0.710415671,0
0.101434292,-1.476159107,0
0.846182763,-0.849474824,0
0.904099916,-1.161099499,0
0.167714189,-0.909931544,0
0.023305457,-0.477915858,0
0.061044149,-1.025217597,0
0.007002574,-1.492820661,0
0.16901361,-1.614962147,0
0.021136717,-1.00449365,0
0.829261828,-1.059950604,0
0.141409139,-0.501728003,0
0.54406544,-0.487250784,0
0.421678351,-0.515843846,0
0.144264234,-0.161703848,0
0.424852892,-1.539463532,0
0.562563746,-1.539835886,0
0.221159149,-1.023473005,0
0.046888263,-1.301698921,0
0.007659982,-0.092265523,0
0.057241939,-0.390172335,0
0.482340328,-1.840023376,0
0.069039134,-1.522419458,0
0.642572564,-1.411806248,0
0.123296938,-1.898362667,0
0.727936693,-0.789296998,0
0.972086243,-1.03069982,0
0.378363421,-0.348720172,0
0.556369118,-0.978475785,0
0.938449503,-1.120705962,0
0.656408952,-0.71733646,0
0.061920607,-1.000335464,0
0.498296744,-0.358096047,0
0.690191353,-1.116912093,0
0.006070611,-0.453443673,0
0.23534607,-0.680688241,0
0.259899561,-1.663936452,0
0.17126045,-0.732545828,0
0.385802058,-0.544502863,0
0.165388354,-1.315356833,0
0.0324871,-0.970124139,0
0.743762595,-0.849295686,0
0.059467882,-0.275757504,0
0.129707939,-0.44132589,0
0.057172749,-1.878596258,0
0.054007591,-1.213164571,0
0.066793326,-1.933688295,0
0.012139014,-0.468749642,0
0.004608586,-1.003260791,0
0.178676293,-0.74190341,0
0.901746558,-1.189174327,0
0.035982688,-1.118808146,0
0.402652748,-1.375071239,0
0.596331143,-0.386861291,0
0.497750632,-0.552620637,0
0.014851849,-0.979302257,0
0.083300021,-0.463762714,0
0.019368083,-0.992837431,0
0.061346466,-0.603803861,0
0.632889659,-1.337256914,0
0.224196558,-0.677015632,0
0.188688231,-1.535241613,0
0.013208327,-0.98071002,0
0.064788848,-0.987756697,0
0.008883127,-1.207513743,0
0.219595068,-0.458192098,0
0.298948726,-0.920447116,0
0.192288827,-1.312204549,0
0.327810699,-1.030680959,0
0.345781879,-0.392018236,0
0.278566585,-1.405595715,0
0.123190567,-1.35516173,0
0.307246681,-0.480553698,0
0.311949698,-1.784768234,0
0.789761243,-1.217226386,0
0.301141251,-0.403874065,0
0.08253558,-1.181443401,0
0.25691724,-0.952604046,0
0.214094021,-1.253910398,0
0.11361828,-0.934282361,0
0.392991991,-0.813178348,0
0.664746483,-1.218892252,0
0.442768289,-0.121144487,0
0.113018312,-0.842697664,0
0.401879181,-0.400513434,0
0.023012974,-1.006850127,0
0.849632984,-1.475294042,0
0.227982164,-1.001623276,0
0.413507468,-1.597774977,0
0.584718912,-0.712288942,0
0.038351394,-0.547758225,0
0.14212568,-0.912556563,0
0.90414494,-1.188986014,0
0.584007095,-1.346691532,0
0.158050308,-1.928090877,0
0.019849786,-0.281031447,0
0.62079639,-0.58890258,0
0.125259877,-0.573955812,0
0.026274288,-0.993874945,0
0.064094202,-1.16372961,0
0.69294467,-1.578924179,0
0.728140846,-1.544010973,0
0.122456403,-1.241581649,0
0.348013521,-1.794279775,0
0.117442489,-0.788821599,0
0.085875162,-1.010739475,0
0.273329621,-1.447167487,0
0.251919899,-0.784642934,0
0.654820676,-0.625761471,0
0.08750555,-1.035119294,0
0.154640442,-0.698857437,0
0.04804534,-1.052619806,0
0.061065283,-0.546832301,0
0.403311991,-1.319078532,0
0.751593945,-0.716097232,0
0.537767139,-0.915075664,0
0.058260161,-1.264870616,0
0.032539747,-1.008585252,0
0.388974631,-0.829021711,0
0.142646326,-1.480281611,0
0.9508598,-1.089112166,0
0.947547509,-0.99206159,0
0.011468451,-1.023006569,0
0.007770651,-0.49432672,0
0.203636466,-1.109697879,0
0.293206821,-0.848950843,0
0.411363858,-1.640582564,0
0.385010379,-1.000551152,0
0.010356037,-1.013653536,0
0.028271222,-1.038243489,0
0.553138146,-0.835677495,0
0.189265149,-0.935471024,0
0.101449918,-1.681910016,0
0.024671565,-0.072904569,0
0.218523345,-0.342941383,0
0.055006309,-1.065214283,0
0.027937931,-0.86716696,0
0.030806699,-0.664932899,0
0.217412007,-1.189158985,0
0.037766623,-0.969688682,0
0.2715428,-1.294805006,0
0.150637233,-0.631633229,0
0.798607802,-0.548056611,0
0.04012016,-1.02141666,0
0.408645429,-0.785622784,0
0.113398182,-0.827290689,0
0.155617076,-1.322301894,0
0.04527413,-1.498650384,0
0.003862214,-0.897439537,0
0.278128901,-1.232351011,0
0.194577482,-0.868238165,0
0.064104275,-0.926020534,0
0.070386499,-1.197841853,0
0.144213821,-1.453285798,0
0.783577878,-0.468297382,0
0.510546528,-1.048667962,0
0.347948528,-0.645515709,0
0.244314655,-1.101851814,0
0.649180512,-1.318607743,0
0.010720764,-1.419769999,0
0.076701746,-0.914410856,0
0.056897503,-1.430735115,0
0.135829992,-1.339840642,0
0.056437127,-1.414262474,0
0.316671703,-1.448620752,0
0.063310868,-0.622622796,0
0.115136055,-1.616490697,0
0.01996773,-1.179760693,0
0.76707432,-1.013626885,0
0.432248978,-1.528963982,0
0.004849185,-0.993396465,0
0.450039617,-1.298132305,0
0.245484994,-1.158535226,0
0.059962879,-0.963483071,0
0.118360384,-0.888341707,0
0.34081472,-1.199932192,0
0.225508079,-1.234991788,0
0.078340983,-0.755453054,0
0.770710071,-0.966751545,0
0.630058279,-1.396032728,0
0.326714889,-0.926900888,0
0.237605081,-0.726903881,0
0.243297938,-0.688542265,0
0.253111659,-1.104442873,0
0.330654221,-1.421175522,0
0.006272732,-0.979044982,0
0.640951977,-1.437515783,0
0.041988945,-0.160881261,0
0.185119597,-0.415330378,0
0.506951315,-0.846566206,0
0.814336924,-0.880536198,0
0.245902487,-1.337981904,0
0.19164413,-1.107855487,0
0.061418638,-1.369110219,0
0.015767853,-0.627002132,0
0.049888027,-1.399270299,0
0.272632001,-1.054126781,0
0.140409769,-0.642911967,0
0.038800009,-0.898911153,0
0.226006091,-1.009610254,0
0.499032673,-1.027360829,0
0.289910865,-0.787950798,0
0.532794552,-0.195186401,0
0.436052852,-1.025030594,0
0.079400966,-0.803459348,0
0.384482044,-1.08911295,0
0.518142053,-1.42559305,0
0.143586003,-0.862239679,0
0.020728595,-1.292728756,0
0.440574088,-0.306173117,0
0.493304702,-0.658789986,0
0.089589225,-1.081699566,0
0.107512714,-1.181065074,0
0.41815531,-1.105796627,0
0.178926868,-0.899801191,0
0.206151477,-1.05581261,0
0.253671158,-0.133103983,0
0.404803176,-0.493326119,0
0.312666361,-0.580779862,0
0.487737094,-0.74017627,0
0.012226914,-1.139023056,0
0.114057806,-1.243912281,0
0.764008683,-0.805707454,0
0.909197303,-0.597019562,0
0.270208254,-0.64261169,0
0.21749272,-1.147751449,0
0.260324407,-0.723200461,0
0.130571015,-0.653245271,0
0.25127976,-0.801979188,0
0.002879,-0.795138777,0
0.766631991,-0.411579309,0
0.041272026,-1.290649259,0
0.085410606,-0.595172964,0
0.192786828,-1.935734827,0
0.17389758,-1.118556895,0
0.310830194,-0.877557177,0
0.427229919,-1.175605124,0
0.085180209,-0.534493838,0
0.087322502,-0.421368402,0
0.10855122,-0.797620885,0
0.586511859,-0.25583684,0
0.183965933,-0.918856661,0
0.034003548,-0.942093897,0
0.350412776,-0.542390874,0
0.439842438,-1.071637884,0
0.580245763,-1.506786081,0
0.399261172,-1.339986555,0
0.651402171,-0.614552738,0
0.23198548,-0.86555949,0
0.158819163,-0.999314053,0
0.032117374,-1.067429875,0
0.278802044,-0.425134156,0
0.004841318,-1.040090637,0
0.257788817,-1.323946364,0
0.061143407,-0.49998625,0
0.133291256,-0.926315496,0
0.029100508,-0.977118636,0
0.030171258,-1.225532525,0
0.58783683,-1.694517262,0
0.181993973,-0.913734486,0
0.054106318,-0.974084038,0
0.31506921,-0.369467932,0
0.402193857,-0.650844571,0
0.150974271,-1.832051241,0
0.125047671,-1.062159918,0
0.02763103,-1.347943632,0
0.834549356,-0.523773837,0
0.683004962,-1.417714827,0
0.320054604,-1.294379456,0
0.690798678,-0.886345238,0
0.016058105,-1.883393901,0
0.264313928,-0.684071804,0
0.706747589,-1.524434826,0
0.568561044,-0.948215776,0
0.412890849,-0.871557005,0
0.414082577,-1.496086031,0
0.283146403,-0.741015816,0
0.73313311,-0.841470266,0
0.582663141,-0.586177262,0
0.033586251,-1.086246258,0
0.031866295,-0.313091925,0
0.015199726,-1.108733862,0
0.84786199,-0.588696464,0
0.166397397,-0.128655924,0
0.027945879,-0.557167919,0
0.412050773,-1.170971797,0
0.23539378,-1.073991144,0
0.003845395,-1.009997692,0
0.041722868,-1.028541399,0
0.156674525,-0.583231487,0
0.047809976,-1.491596945,0
0.117961472,-0.843906287,0
0.304951785,-1.239384567,0
0.360341669,-0.666472115,0
0.163953635,-0.275291422,0
0.348806352,-0.85309402,0
0.020133506,-1.25846615,0
0.111296429,-0.999736485,0
0.277743687,-1.386073973,0
0.040356379,-1.035192448,0
0.113356359,-0.729336089,0
0.289582344,-1.308593145,0
0.236491492,-0.897611692,0
0.717703906,-1.497685787,0
0.597762247,-0.213119016,0
0.36581419,-1.239034358,0
0.799302976,-1.515967223,0
0.557133723,-1.77864465,0
0.898970874,-1.33186635,0
0.645829809,-1.436859781,0
0.458335672,-0.652463924,0
0.520754244,-0.527675395,0
0.218774475,-0.731269151,0
0.347828703,-0.938291898,0
0.407245181,-1.113792572,0
0.665037737,-1.589569937,0
0.160993133,-0.967593603,0
0.46164952,-1.849251232,0
0.409841893,-1.323115112,0
0.670510504,-0.338717401,0
0.092747367,-1.066852102,0
0.676108008,-0.92606863,0
0.27513166,-0.948095819,0
0.407517999,-0.82484379,0
0.029547082,-0.334624608,0
0.363557986,-1.183118406,0
0.139769875,-0.641892131,0
0.089303769,-0.565007563,0
0.013636972,-1.023824079,0
0.252716305,-0.799367764,0
0.049485303,-0.499319682,0
0.335648043,-1.388020839,0
0.757708839,-0.896915018,0
0.193858857,-1.202240882,0
0.426147041,-0.925801103,0
0.021510704,-0.966990967,0
0.454013087,-1.302105037,0
0.771094711,-0.838915118,0
0.209598278,-0.842268314,0
0.443280494,-1.784958912,0
0.127697909,-0.974100685,0
0.125066556,-0.97135424,0
0.930474085,-1.140361322,0
0.879195619,-0.813221124,0
0.287646564,-1.626302407,0
0.110397813,-0.822827769,0
0.168518251,-0.453773122,0
0.362672055,-1.723294703,0
0.39905528,-0.899733674,0
0.370239601,-0.426198167,0
0.018154283,-1.415225516,0
0.566054356,-0.539840623,0
0.567539014,-0.607308843,0
0.199207754,-1.550435942,0
0.286572647,-0.364268101,0
0.318345726,-1.279706561,0
0.025933461,-1.264283609,0
0.29815112,-1.15259183,0
0.063041644,-0.826038003,0
0.562316515,-1.413431378,0
0.113637366,-0.962289101,0
0.044567474,-1.009879314,0
0.328905109,-1.134573884,0
0.465258308,-1.191931768,0
0.092929764,-1.119319718,0
0.018865593,-0.114603578,0
0.399154468,-0.887372618,0
0.104803349,-0.92018609,0
0.518304971,-1.013431633,0
0.495629932,-1.298248468,0
0.252087707,-1.397957287,0
0.694173647,-1.095063299,0
0.030108588,-0.986658823,0
0.077133571,-1.282306712,0
0.163550007,-1.186755881,0
0.020859587,-1.004994286,0
0.339265744,-0.257540419,0
0.001624564,-1.001714121,0
0.04841478,-0.661517696,0
0.033938529,-1.327782738,0
0.008537461,-0.528496129,0
0.87687177,-1.311996326,0
0.682970812,-1.66537092,0
0.171436508,-0.174966654,0
0.201453308,-0.960992139,0
0.185276837,-1.559074139,0
0.044987663,-1.740992715,0
0.144122047,-1.115833806,0
0.001824868,-1.02237233,0
0.004331381,-1.548384013,0
0.192661687,-0.945215279,0
0.094155928,-0.69376934,0
0.264344223,-0.893737471,0
0.875657123,-0.730477987,0
0.314171653,-0.903005141,0
0.098960911,-1.990932208,0
0.041775056,-1.033575029,0
0.697269195,-1.037375485,0
0.309077828,-0.771579841,0
0.381363125,-0.322272671,0
0.107745416,-0.14043589,0
0.047324017,-0.904475787,0
